sensor_id,timestamp,location_id,pH,turbidity,TDS,DO,flow_rate,pressure,alert_flag,contamination_target,leak_target,hour,day,month,day_of_week,is_weekend,is_ph_normal,high_turbidity,high_tds,low_do,flow_pressure_ratio,water_quality_score,pressure_category_Medium,pressure_category_High,flow_category_Medium,flow_category_High
SNS-LOCB01-001,2025-05-23 04:00:00+00:00,ZONE-B,7.3,1.38,241.22,8.45,14.48,352.24,normal,0,0,4,23,5,4,0,1,0,0,0,0.04099196014041445,7.97506,False,False,False,False
SNS-LOCB02-002,2025-05-23 04:00:00+00:00,ZONE-B,7.28,1.13,228.06,8.35,11.98,344.92,normal,0,0,4,23,5,4,0,1,0,0,0,0.034632284921369105,8.03288,False,False,False,False
SNS-LOCC01-001,2025-05-23 04:00:00+00:00,ZONE-C,7.17,1.32,212.68,8.11,13.51,339.11,normal,0,0,4,23,5,4,0,1,0,0,0,0.039722442739113815,7.92314,False,False,False,False
SNS-LOCC02-002,2025-05-23 04:00:00+00:00,ZONE-C,6.72,1.62,233.05,7.98,15.76,353.92,normal,0,0,4,23,5,4,0,1,0,0,0,0.04440437281640933,7.6399,False,False,False,False
SNS-LOCA01-001,2025-05-23 04:15:00+00:00,ZONE-A,7.26,1.07,256.18,7.87,15.21,352.96,normal,0,0,4,23,5,4,0,1,0,0,0,0.042970957170301735,7.86564,False,False,False,False
SNS-LOCA02-002,2025-05-23 04:15:00+00:00,ZONE-A,7.18,1.34,210.54,8.4,13.53,350.92,normal,0,0,4,23,5,4,0,1,0,0,0,0.03844623778131393,7.997920000000001,False,False,False,False
SNS-LOCB01-001,2025-05-23 04:15:00+00:00,ZONE-B,7.34,1.66,232.53,7.69,13.62,336.36,normal,0,0,4,23,5,4,0,1,0,0,0,0.0403723025847759,7.74444,False,False,False,False
SNS-LOCB02-002,2025-05-23 04:15:00+00:00,ZONE-B,6.93,1.72,230.92,7.74,13.75,338.04,normal,0,0,4,23,5,4,0,1,0,0,0,0.0405556866446437,7.622159999999999,False,False,False,False
SNS-LOCC01-001,2025-05-23 04:15:00+00:00,ZONE-C,7.17,1.42,219.01,7.21,13.39,341.45,normal,0,0,4,23,5,4,0,1,0,0,0,0.03910059862753687,7.66048,False,False,False,False
SNS-LOCC02-002,2025-05-23 04:15:00+00:00,ZONE-C,7.12,1.79,217.48,8.29,16.15,345.49,normal,0,0,4,23,5,4,0,1,0,0,0,0.04661029178331264,7.82604,False,False,False,False
SNS-LOCA01-001,2025-05-23 04:30:00+00:00,ZONE-A,7.3,1.84,216.55,8.35,15.79,331.49,normal,0,0,4,23,5,4,0,1,0,0,0,0.04749015007970164,7.884400000000001,False,False,False,False
SNS-LOCA02-002,2025-05-23 04:30:00+00:00,ZONE-A,7.26,1.01,228.62,7.94,15.99,347.51,normal,0,0,4,23,5,4,0,1,0,0,0,0.0458810364121546,7.95326,False,False,False,False
SNS-LOCB01-001,2025-05-23 04:30:00+00:00,ZONE-B,7.3,1.7,212.0,8.24,16.5,337.4,normal,0,0,4,23,5,4,0,1,0,0,0,0.04875886524822695,7.901000000000002,False,False,False,False
SNS-LOCB02-002,2025-05-23 04:30:00+00:00,ZONE-B,7.26,1.07,205.58,8.58,14.46,354.12,normal,0,0,4,23,5,4,0,1,0,0,0,0.04071863032214463,8.14434,False,False,False,False
SNS-LOCC01-001,2025-05-23 04:30:00+00:00,ZONE-C,6.91,1.12,243.01,8.86,13.53,353.93,normal,0,0,4,23,5,4,0,1,0,0,0,0.03812019271405629,8.02198,False,False,False,False
SNS-LOCC02-002,2025-05-23 04:30:00+00:00,ZONE-C,7.1,1.82,213.97,8.15,12.52,336.79,normal,0,0,4,23,5,4,0,1,0,0,0,0.03706444832588294,7.784559999999999,False,False,False,False
SNS-LOCA01-001,2025-05-23 04:45:00+00:00,ZONE-A,7.1,1.6,233.36,8.01,14.74,370.57,normal,0,0,4,23,5,4,0,1,0,0,0,0.0396695104556342,7.7657799999999995,False,False,False,False
SNS-LOCA02-002,2025-05-23 04:45:00+00:00,ZONE-A,7.23,1.9,221.4,6.96,14.05,345.45,normal,0,0,4,23,5,4,0,1,0,0,0,0.04055419252417376,7.4912,False,False,False,False
SNS-LOCB01-001,2025-05-23 04:45:00+00:00,ZONE-B,7.46,1.43,217.65,8.01,12.84,344.11,normal,0,0,4,23,5,4,0,1,0,0,0,0.03720552867201762,7.947699999999999,False,False,False,False
SNS-LOCB02-002,2025-05-23 04:45:00+00:00,ZONE-B,7.19,0.58,235.81,7.96,14.47,348.4,normal,0,0,4,23,5,4,0,1,0,0,0,0.04141385231825988,8.030380000000001,False,False,False,False
SNS-LOCC01-001,2025-05-23 04:45:00+00:00,ZONE-C,7.21,0.9,217.94,7.69,14.13,345.84,normal,0,0,4,23,5,4,0,1,0,0,0,0.04073924576173452,7.92462,False,False,False,False
SNS-LOCC02-002,2025-05-23 04:45:00+00:00,ZONE-C,6.95,1.56,193.05,8.3,15.18,334.82,normal,0,0,4,23,5,4,0,1,0,0,0,0.04520278720743255,7.883900000000001,False,False,False,False
SNS-LOCA01-001,2025-05-23 05:00:00+00:00,ZONE-A,7.58,0.69,218.82,8.09,15.56,337.3,normal,0,0,5,23,5,4,0,1,0,0,0,0.045994679278746675,8.18636,False,False,False,False
SNS-LOCA02-002,2025-05-23 05:00:00+00:00,ZONE-A,6.97,2.52,209.46,7.34,15.69,341.76,normal,0,0,5,23,5,4,0,1,0,0,0,0.04577546971641965,7.37708,False,False,False,False
SNS-LOCB01-001,2025-05-23 05:00:00+00:00,ZONE-B,7.14,0.82,202.94,8.09,14.03,346.29,normal,0,0,5,23,5,4,0,1,0,0,0,0.0403985142100262,8.053619999999999,False,False,False,False
SNS-LOCB02-002,2025-05-23 05:00:00+00:00,ZONE-B,7.11,1.38,227.88,7.63,14.24,352.3,normal,0,0,5,23,5,4,0,1,0,0,0,0.040305689215963766,7.73974,False,False,False,False
SNS-LOCC01-001,2025-05-23 05:00:00+00:00,ZONE-C,7.11,1.57,217.74,7.94,15.83,365.59,normal,0,0,5,23,5,4,0,1,0,0,0,0.04318175618538422,7.79002,False,False,False,False
SNS-LOCC02-002,2025-05-23 05:00:00+00:00,ZONE-C,7.28,1.69,224.6,8.04,17.59,345.7,normal,0,0,5,23,5,4,0,1,0,0,0,0.050735506201326795,7.822299999999999,False,False,False,False
SNS-LOCA01-001,2025-05-23 05:15:00+00:00,ZONE-A,7.29,1.24,242.38,8.32,17.56,363.42,normal,0,0,5,23,5,4,0,1,0,0,0,0.04818615882772624,7.97224,False,False,False,False
SNS-LOCA02-002,2025-05-23 05:15:00+00:00,ZONE-A,7.27,1.22,223.49,7.99,17.09,351.78,normal,0,0,5,23,5,4,0,1,0,0,0,0.04844378933046092,7.92652,False,False,False,False
SNS-LOCB01-001,2025-05-23 05:15:00+00:00,ZONE-B,7.29,1.26,224.53,8.19,15.57,352.5,normal,0,0,5,23,5,4,0,1,0,0,0,0.04404526166902405,7.97044,False,False,False,False
SNS-LOCB02-002,2025-05-23 05:15:00+00:00,ZONE-B,7.04,1.81,240.66,7.8,17.5,351.42,normal,0,0,5,23,5,4,0,1,0,0,0,0.04965665966744225,7.6281799999999995,False,False,False,False
SNS-LOCC01-001,2025-05-23 05:15:00+00:00,ZONE-C,7.28,1.58,221.55,8.13,14.4,356.18,normal,0,0,5,23,5,4,0,1,0,0,0,0.04031580715605577,7.878400000000001,False,False,False,False
SNS-LOCC02-002,2025-05-23 05:15:00+00:00,ZONE-C,7.28,1.92,204.57,8.33,15.15,356.34,normal,0,0,5,23,5,4,0,1,0,0,0,0.04239659707841272,7.877360000000001,False,False,False,False
SNS-LOCA01-001,2025-05-23 05:30:00+00:00,ZONE-A,6.99,2.0,220.48,8.02,16.89,342.2,normal,0,0,5,23,5,4,0,1,0,0,0,0.049213286713286716,7.661039999999999,False,False,False,False
SNS-LOCA02-002,2025-05-23 05:30:00+00:00,ZONE-A,7.35,1.32,205.99,8.39,14.97,330.23,normal,0,0,5,23,5,4,0,1,0,0,0,0.04519518159586994,8.06052,False,False,False,False
SNS-LOCB01-001,2025-05-23 05:30:00+00:00,ZONE-B,7.32,0.85,221.3,7.99,18.38,354.17,normal,0,0,5,23,5,4,0,1,0,0,0,0.05174986626122701,8.038400000000001,False,False,False,False
SNS-LOCB02-002,2025-05-23 05:30:00+00:00,ZONE-B,7.17,1.93,218.59,7.66,15.97,347.62,normal,0,0,5,23,5,4,0,1,0,0,0,0.0458091905226321,7.64632,False,False,False,False
SNS-LOCC01-001,2025-05-23 05:30:00+00:00,ZONE-C,7.32,1.7,213.42,8.85,13.24,349.23,normal,0,0,5,23,5,4,0,1,0,0,0,0.0378037289781001,8.05666,False,False,False,False
SNS-LOCC02-002,2025-05-23 05:30:00+00:00,ZONE-C,6.89,1.47,228.71,8.11,15.88,336.59,normal,0,0,5,23,5,4,0,1,0,0,0,0.04703930803637549,7.7695799999999995,False,False,False,False
SNS-LOCA01-001,2025-05-23 05:45:00+00:00,ZONE-A,7.15,1.28,206.93,8.07,16.15,332.62,normal,0,0,5,23,5,4,0,1,0,0,0,0.04840836880282956,7.92864,False,False,False,False
SNS-LOCA02-002,2025-05-23 05:45:00+00:00,ZONE-A,7.13,1.25,202.47,8.22,20.41,356.29,normal,0,0,5,23,5,4,0,1,0,0,0,0.05712446472053514,7.976559999999999,False,False,False,False
SNS-LOCB01-001,2025-05-23 05:45:00+00:00,ZONE-B,7.1,1.85,222.66,8.18,16.69,356.47,normal,0,0,5,23,5,4,0,1,0,0,0,0.0466892326628808,7.767180000000001,False,False,False,False
SNS-LOCB02-002,2025-05-23 05:45:00+00:00,ZONE-B,7.16,1.69,199.46,8.12,14.83,348.95,normal,0,0,5,23,5,4,0,1,0,0,0,0.04237748249749965,7.856579999999999,False,False,False,False
SNS-LOCC01-001,2025-05-23 05:45:00+00:00,ZONE-C,6.99,1.61,226.4,7.82,18.62,347.58,normal,0,0,5,23,5,4,0,1,0,0,0,0.053416719261001784,7.6967,False,False,False,False
SNS-LOCC02-002,2025-05-23 05:45:00+00:00,ZONE-C,7.15,1.01,197.99,7.8,13.93,347.35,normal,0,0,5,23,5,4,0,1,0,0,0,0.039988517295823166,7.9465200000000005,False,False,False,False
SNS-LOCA01-001,2025-05-23 06:00:00+00:00,ZONE-A,6.85,1.22,227.77,7.61,14.62,350.15,normal,0,0,6,23,5,4,0,1,0,0,0,0.04163462907589349,7.69696,False,False,False,False
SNS-LOCA02-002,2025-05-23 06:00:00+00:00,ZONE-A,6.87,1.55,200.7,8.78,14.58,342.79,normal,0,0,6,23,5,4,0,1,0,0,0,0.042409610518048806,7.9671,False,False,False,False
SNS-LOCB01-001,2025-05-23 06:00:00+00:00,ZONE-B,6.99,1.63,209.48,7.93,15.23,343.59,normal,0,0,6,23,5,4,0,1,0,0,0,0.044197452044458636,7.75304,False,False,False,False
SNS-LOCB02-002,2025-05-23 06:00:00+00:00,ZONE-B,7.16,0.98,227.39,7.52,16.59,345.05,normal,0,0,6,23,5,4,0,1,0,0,0,0.047941048981361076,7.828220000000001,False,False,False,False
SNS-LOCC01-001,2025-05-23 06:00:00+00:00,ZONE-C,7.3,1.71,241.02,8.17,17.42,335.09,normal,0,0,6,23,5,4,0,1,0,0,0,0.051831354696658644,7.82296,False,False,False,False
SNS-LOCC02-002,2025-05-23 06:00:00+00:00,ZONE-C,7.5,1.47,228.23,7.45,15.79,345.09,normal,0,0,6,23,5,4,0,1,0,0,0,0.04562397064347424,7.78854,False,False,False,False
SNS-LOCA01-001,2025-05-23 06:15:00+00:00,ZONE-A,7.03,1.77,218.66,8.07,17.73,356.45,normal,0,0,6,23,5,4,0,1,0,0,0,0.04960134284515317,7.7466800000000005,False,False,False,False
SNS-LOCA02-002,2025-05-23 06:15:00+00:00,ZONE-A,7.22,1.92,224.09,8.11,17.92,335.99,normal,0,0,6,23,5,4,0,1,0,0,0,0.05317665212617585,7.76532,False,False,False,False
SNS-LOCB01-001,2025-05-23 06:15:00+00:00,ZONE-B,7.19,2.11,240.41,8.53,16.6,356.83,normal,0,0,6,23,5,4,0,1,0,0,0,0.046390744208143535,7.781180000000001,False,False,False,False
SNS-LOCB02-002,2025-05-23 06:15:00+00:00,ZONE-B,7.17,1.35,242.23,8.04,17.15,344.0,normal,0,0,6,23,5,4,0,1,0,0,0,0.049710144927536226,7.839039999999999,False,False,False,False
SNS-LOCC01-001,2025-05-23 06:15:00+00:00,ZONE-C,7.06,1.34,195.31,8.24,15.7,352.94,normal,0,0,6,23,5,4,0,1,0,0,0,0.04435780075719048,7.95238,False,False,False,False
SNS-LOCC02-002,2025-05-23 06:15:00+00:00,ZONE-C,7.14,1.46,217.27,8.34,15.96,334.93,normal,0,0,6,23,5,4,0,1,0,0,0,0.04750989789539488,7.927459999999999,False,False,False,False
SNS-LOCA01-001,2025-05-23 06:30:00+00:00,ZONE-A,7.52,1.04,232.93,7.63,15.9,337.5,normal,0,0,6,23,5,4,0,1,0,0,0,0.04697193500738552,7.93764,False,False,False,False
SNS-LOCA02-002,2025-05-23 06:30:00+00:00,ZONE-A,7.32,1.44,222.16,8.7,17.09,351.37,normal,0,0,6,23,5,4,0,1,0,0,0,0.0485001560859324,8.066680000000002,False,False,False,False
SNS-LOCB01-001,2025-05-23 06:30:00+00:00,ZONE-B,7.12,0.73,216.75,7.91,17.63,349.03,normal,0,0,6,23,5,4,0,1,0,0,0,0.050367111390452246,7.9975,False,False,False,False
SNS-LOCB02-002,2025-05-23 06:30:00+00:00,ZONE-B,7.26,1.44,213.31,7.6,18.53,352.61,normal,0,0,6,23,5,4,0,1,0,0,0,0.052402364186533185,7.79138,False,False,False,False
SNS-LOCC01-001,2025-05-23 06:30:00+00:00,ZONE-C,7.13,2.18,212.07,8.24,16.91,359.92,normal,0,0,6,23,5,4,0,1,0,0,0,0.04685248808600244,7.72986,False,False,False,False
SNS-LOCC02-002,2025-05-23 06:30:00+00:00,ZONE-C,7.25,1.4,230.97,7.75,17.86,348.98,normal,0,0,6,23,5,4,0,1,0,0,0,0.0510314875135722,7.800559999999999,False,False,False,False
SNS-LOCA01-001,2025-05-23 06:45:00+00:00,ZONE-A,7.21,1.84,248.87,7.98,16.65,343.0,normal,0,0,6,23,5,4,0,1,0,0,0,0.04840116279069767,7.700259999999999,False,False,False,False
SNS-LOCA02-002,2025-05-23 06:45:00+00:00,ZONE-A,7.13,1.38,218.86,8.18,13.35,347.76,normal,0,0,6,23,5,4,0,1,0,0,0,0.03827847230186948,7.901280000000001,False,False,False,False
SNS-LOCB01-001,2025-05-23 06:45:00+00:00,ZONE-B,7.13,1.0,254.17,7.59,18.91,342.27,normal,0,0,6,23,5,4,0,1,0,0,0,0.0550878317359513,7.77816,False,False,False,False
SNS-LOCB02-002,2025-05-23 06:45:00+00:00,ZONE-B,6.92,1.91,213.02,8.8,18.48,350.77,normal,0,0,6,23,5,4,0,1,0,0,0,0.05253432640645877,7.87246,False,False,False,False
SNS-LOCC01-001,2025-05-23 06:45:00+00:00,ZONE-C,7.11,0.66,238.34,8.57,16.09,348.69,normal,0,0,6,23,5,4,0,1,0,0,0,0.04601218221853642,8.13382,False,False,False,False
SNS-LOCC02-002,2025-05-23 06:45:00+00:00,ZONE-C,7.08,1.47,222.64,7.75,17.32,366.07,normal,0,0,6,23,5,4,0,1,0,0,0,0.04718446072956112,7.7487200000000005,False,False,False,False
SNS-LOCA01-001,2025-05-23 07:00:00+00:00,ZONE-A,7.4,1.3,211.94,7.73,15.61,341.92,normal,0,0,7,23,5,4,0,1,0,0,0,0.04552082118278315,7.903619999999999,False,False,False,False
SNS-LOCA02-002,2025-05-23 07:00:00+00:00,ZONE-A,7.52,2.0,214.84,8.84,18.63,351.94,normal,0,0,7,23,5,4,0,1,0,0,0,0.0527851759505865,8.03632,False,False,False,False
SNS-LOCB01-001,2025-05-23 07:00:00+00:00,ZONE-B,7.49,1.22,220.07,7.87,17.01,349.23,normal,0,0,7,23,5,4,0,1,0,0,0,0.048568083830625594,7.969360000000001,False,False,False,False
SNS-LOCB02-002,2025-05-23 07:00:00+00:00,ZONE-B,7.08,1.55,210.83,7.29,16.54,348.65,normal,0,0,7,23,5,4,0,1,0,0,0,0.04730444730444731,7.637339999999999,False,False,False,False
SNS-LOCC01-001,2025-05-23 07:00:00+00:00,ZONE-C,7.24,1.48,216.31,7.84,17.08,334.39,normal,0,0,7,23,5,4,0,1,0,0,0,0.05092578788872655,7.82938,False,False,False,False
SNS-LOCC02-002,2025-05-23 07:00:00+00:00,ZONE-C,7.1,0.89,231.05,8.39,17.3,348.2,normal,0,0,7,23,5,4,0,1,0,0,0,0.049541809851088206,8.0429,False,False,False,False
SNS-LOCA01-001,2025-05-23 07:15:00+00:00,ZONE-A,7.06,2.03,214.13,8.8,16.59,338.72,normal,0,0,7,23,5,4,0,1,0,0,0,0.0488343341575415,7.88224,False,False,False,False
SNS-LOCA02-002,2025-05-23 07:15:00+00:00,ZONE-A,7.06,0.97,200.95,7.71,19.06,346.14,normal,0,0,7,23,5,4,0,1,0,0,0,0.0549058016938411,7.9011,False,False,False,False
SNS-LOCB01-001,2025-05-23 07:15:00+00:00,ZONE-B,7.45,1.54,201.31,7.57,17.25,347.92,normal,0,0,7,23,5,4,0,1,0,0,0,0.0494382666513814,7.83988,False,False,False,False
SNS-LOCB02-002,2025-05-23 07:15:00+00:00,ZONE-B,7.17,1.71,244.36,8.44,18.22,346.98,normal,0,0,7,23,5,4,0,1,0,0,0,0.05235933099603425,7.84478,False,False,False,False
SNS-LOCC01-001,2025-05-23 07:15:00+00:00,ZONE-C,7.28,1.6,202.5,7.68,15.25,344.19,normal,0,0,7,23,5,4,0,1,0,0,0,0.04417856832469075,7.799,False,False,False,False
SNS-LOCC02-002,2025-05-23 07:15:00+00:00,ZONE-C,7.32,1.31,219.9,8.6,15.52,353.64,normal,0,0,7,23,5,4,0,1,0,0,0,0.04376268892397925,8.0787,False,False,False,False
SNS-LOCA01-001,2025-05-23 07:30:00+00:00,ZONE-A,6.99,2.15,195.78,7.58,17.09,354.14,normal,0,0,7,23,5,4,0,1,0,0,0,0.04812186743256181,7.562939999999999,False,False,False,False
SNS-LOCA02-002,2025-05-23 07:30:00+00:00,ZONE-A,6.97,2.13,217.54,7.81,18.36,357.49,normal,0,0,7,23,5,4,0,1,0,0,0,0.051214817707606906,7.575919999999999,False,False,False,False
SNS-LOCB01-001,2025-05-23 07:30:00+00:00,ZONE-B,6.98,1.89,215.94,7.67,16.99,349.34,normal,0,0,7,23,5,4,0,1,0,0,0,0.04849574698863961,7.60712,False,False,False,False
SNS-LOCB02-002,2025-05-23 07:30:00+00:00,ZONE-B,7.4,1.63,223.44,8.37,18.29,347.75,normal,0,0,7,23,5,4,0,1,0,0,0,0.05244444444444444,7.958119999999999,False,False,False,False
SNS-LOCC01-001,2025-05-23 07:30:00+00:00,ZONE-C,7.29,1.64,218.7,8.2,17.97,353.6,normal,0,0,7,23,5,4,0,1,0,0,0,0.05067681895093062,7.889599999999999,False,False,False,False
SNS-LOCC02-002,2025-05-23 07:30:00+00:00,ZONE-C,7.15,1.62,211.73,7.4,17.06,351.94,normal,0,0,7,23,5,4,0,1,0,0,0,0.04833682778942596,7.6665399999999995,False,False,False,False
SNS-LOCA01-001,2025-05-23 07:45:00+00:00,ZONE-A,6.86,1.96,226.88,8.18,16.23,342.15,normal,0,0,7,23,5,4,0,1,0,0,0,0.04729710039341396,7.65924,False,False,False,False
SNS-LOCA02-002,2025-05-23 07:45:00+00:00,ZONE-A,7.0,1.64,232.63,8.25,18.87,365.88,normal,0,0,7,23,5,4,0,1,0,0,0,0.051433711295246404,7.78724,False,False,False,False
SNS-LOCB01-001,2025-05-23 07:45:00+00:00,ZONE-B,7.21,1.45,215.85,7.73,17.71,343.5,normal,0,0,7,23,5,4,0,1,0,0,0,0.0514078374455733,7.8012999999999995,False,False,False,False
SNS-LOCB02-002,2025-05-23 07:45:00+00:00,ZONE-B,6.83,2.02,186.75,8.23,16.66,353.34,normal,0,0,7,23,5,4,0,1,0,0,0,0.047016989332279734,7.728000000000001,False,False,False,False
SNS-LOCC01-001,2025-05-23 07:45:00+00:00,ZONE-C,7.17,1.45,223.41,7.8,16.81,348.29,normal,0,0,7,23,5,4,0,1,0,0,0,0.04812619886054567,7.79168,False,False,False,False
SNS-LOCC02-002,2025-05-23 07:45:00+00:00,ZONE-C,7.07,1.25,234.66,7.7,17.86,354.51,normal,0,0,7,23,5,4,0,1,0,0,0,0.0502376867036089,7.7641800000000005,False,False,False,False
SNS-LOCA01-001,2025-05-23 08:00:00+00:00,ZONE-A,6.84,1.76,220.96,7.96,17.65,356.28,normal,0,0,8,23,5,4,0,1,0,0,0,0.04940103000447828,7.660080000000001,False,False,False,False
SNS-LOCA02-002,2025-05-23 08:00:00+00:00,ZONE-A,7.21,1.38,222.7,7.9,16.17,352.1,normal,0,0,8,23,5,4,0,1,0,0,0,0.04579439252336449,7.8476,False,False,False,False
SNS-LOCB01-001,2025-05-23 08:00:00+00:00,ZONE-B,7.5,1.56,206.48,7.86,16.61,353.68,normal,0,0,8,23,5,4,0,1,0,0,0,0.04683094620502988,7.912039999999999,False,False,False,False
SNS-LOCB02-002,2025-05-23 08:00:00+00:00,ZONE-B,6.95,1.93,219.78,8.26,20.63,342.87,normal,0,0,8,23,5,4,0,1,0,0,0,0.05999360223340215,7.72794,False,False,False,False
SNS-LOCC01-001,2025-05-23 08:00:00+00:00,ZONE-C,7.39,0.72,209.88,8.39,17.71,341.92,normal,0,0,8,23,5,4,0,1,0,0,0,0.05164469847194681,8.214739999999999,False,False,False,False
SNS-LOCC02-002,2025-05-23 08:00:00+00:00,ZONE-C,7.03,1.48,225.88,9.04,15.76,350.94,normal,0,0,8,23,5,4,0,1,0,0,0,0.044780360288685574,8.047239999999999,False,False,False,False
SNS-LOCA01-001,2025-05-23 08:15:00+00:00,ZONE-A,7.28,1.25,225.54,8.33,15.95,344.44,normal,0,0,8,23,5,4,0,1,0,0,0,0.04617299675775822,8.00292,False,False,False,False
SNS-LOCA02-002,2025-05-23 08:15:00+00:00,ZONE-A,7.04,1.45,221.84,7.79,19.69,355.54,normal,0,0,8,23,5,4,0,1,0,0,0,0.05522522017164975,7.75332,False,False,False,False
SNS-LOCB01-001,2025-05-23 08:15:00+00:00,ZONE-B,7.13,1.84,225.07,8.16,15.95,356.27,normal,0,0,8,23,5,4,0,1,0,0,0,0.04464410669801551,7.768860000000001,False,False,False,False
SNS-LOCB02-002,2025-05-23 08:15:00+00:00,ZONE-B,7.57,1.48,223.79,8.26,21.03,362.45,normal,0,0,8,23,5,4,0,1,0,0,0,0.057862154354106486,8.018419999999999,False,False,False,False
SNS-LOCC01-001,2025-05-23 08:15:00+00:00,ZONE-C,7.31,0.85,235.55,7.96,18.94,343.9,normal,0,0,8,23,5,4,0,1,0,0,0,0.054914467961728046,7.9994,False,False,False,False
SNS-LOCC02-002,2025-05-23 08:15:00+00:00,ZONE-C,7.42,1.28,226.15,7.16,18.28,357.13,normal,0,0,8,23,5,4,0,1,0,0,0,0.05104291737637171,7.7437000000000005,False,False,False,False
SNS-LOCA01-001,2025-05-23 08:30:00+00:00,ZONE-A,7.51,1.35,223.03,7.29,17.26,345.08,normal,0,0,8,23,5,4,0,1,0,0,0,0.04987286176606566,7.791939999999999,False,False,False,False
SNS-LOCA02-002,2025-05-23 08:30:00+00:00,ZONE-A,7.17,1.21,227.74,8.16,19.66,348.84,normal,0,0,8,23,5,4,0,1,0,0,0,0.05619711868282644,7.93302,False,False,False,False
SNS-LOCB01-001,2025-05-23 08:30:00+00:00,ZONE-B,7.46,1.05,199.59,7.54,17.51,352.18,normal,0,0,8,23,5,4,0,1,0,0,0,0.04957811880627443,7.96132,False,False,False,False
SNS-LOCB02-002,2025-05-23 08:30:00+00:00,ZONE-B,7.04,1.04,226.41,7.8,19.45,360.24,normal,0,0,8,23,5,4,0,1,0,0,0,0.053842320894696045,7.8491800000000005,False,False,False,False
SNS-LOCC01-001,2025-05-23 08:30:00+00:00,ZONE-C,7.16,1.87,215.84,8.38,16.66,357.9,normal,0,0,8,23,5,4,0,1,0,0,0,0.04641961549178044,7.843820000000001,False,False,False,False
SNS-LOCC02-002,2025-05-23 08:30:00+00:00,ZONE-C,7.36,1.83,213.26,8.05,18.09,347.64,normal,0,0,8,23,5,4,0,1,0,0,0,0.05188733363928408,7.836480000000001,False,False,False,False
SNS-LOCA01-001,2025-05-23 08:45:00+00:00,ZONE-A,7.04,0.8,204.7,8.42,17.63,347.45,normal,0,0,8,23,5,4,0,1,0,0,0,0.0505954943320419,8.1076,False,False,False,False
SNS-LOCA02-002,2025-05-23 08:45:00+00:00,ZONE-A,7.28,1.39,221.75,7.65,15.77,345.88,normal,0,0,8,23,5,4,0,1,0,0,0,0.04546240774907749,7.8055,False,False,False,False
SNS-LOCB01-001,2025-05-23 08:45:00+00:00,ZONE-B,7.26,1.71,229.93,8.11,16.91,344.76,normal,0,0,8,23,5,4,0,1,0,0,0,0.04890675613142064,7.81814,False,False,False,False
SNS-LOCB02-002,2025-05-23 08:45:00+00:00,ZONE-B,7.5,2.07,216.76,8.34,18.51,344.44,normal,0,0,8,23,5,4,0,1,0,0,0,0.05358383510884669,7.88398,False,False,False,False
SNS-LOCC01-001,2025-05-23 08:45:00+00:00,ZONE-C,7.35,1.24,215.99,7.86,17.62,357.14,normal,0,0,8,23,5,4,0,1,0,0,0,0.04919863740436701,7.928019999999999,False,False,False,False
SNS-LOCC02-002,2025-05-23 08:45:00+00:00,ZONE-C,7.09,1.54,230.1,8.02,16.96,370.78,normal,0,0,8,23,5,4,0,1,0,0,0,0.0456183764591963,7.7868,False,False,False,False
SNS-LOCA01-001,2025-05-23 09:00:00+00:00,ZONE-A,7.11,1.73,221.21,7.76,18.49,352.87,normal,0,0,9,23,5,4,0,1,0,0,0,0.052250826574730826,7.698079999999999,False,False,False,False
SNS-LOCA02-002,2025-05-23 09:00:00+00:00,ZONE-A,6.97,1.03,230.74,8.15,15.73,351.1,normal,0,0,9,23,5,4,0,1,0,0,0,0.04467480829309855,7.9095200000000006,False,False,False,False
SNS-LOCB01-001,2025-05-23 09:00:00+00:00,ZONE-B,7.48,1.36,208.17,8.22,19.45,355.09,normal,0,0,9,23,5,4,0,1,0,0,0,0.054621022775141116,8.04266,False,False,False,False
SNS-LOCB02-002,2025-05-23 09:00:00+00:00,ZONE-B,7.16,1.5,215.6,7.22,17.27,341.92,normal,0,0,9,23,5,4,0,1,0,0,0,0.0503616003732649,7.646799999999999,False,False,False,False
SNS-LOCC01-001,2025-05-23 09:00:00+00:00,ZONE-C,7.26,1.77,222.76,8.49,16.41,344.67,normal,0,0,9,23,5,4,0,1,0,0,0,0.047473023403824456,7.91248,False,False,False,False
SNS-LOCC02-002,2025-05-23 09:00:00+00:00,ZONE-C,7.33,1.39,236.97,8.27,17.1,337.78,normal,0,0,9,23,5,4,0,1,0,0,0,0.05047523466556468,7.94506,False,False,False,False
SNS-LOCA01-001,2025-05-23 09:15:00+00:00,ZONE-A,6.97,1.05,213.17,7.89,18.17,352.89,normal,0,0,9,23,5,4,0,1,0,0,0,0.05134363785357032,7.87466,False,False,False,False
SNS-LOCA02-002,2025-05-23 09:15:00+00:00,ZONE-A,7.27,1.49,228.44,8.12,18.97,337.42,normal,0,0,9,23,5,4,0,1,0,0,0,0.05605460670173157,7.88162,False,False,False,False
SNS-LOCB01-001,2025-05-23 09:15:00+00:00,ZONE-B,7.29,0.7,234.64,8.31,14.21,363.2,normal,0,0,9,23,5,4,0,1,0,0,0,0.03901702361339923,8.120220000000002,False,False,False,False
