sensor_id,timestamp,location_id,pH,turbidity,TDS,DO,flow_rate,pressure,alert_flag,contamination_target,leak_target
SNS-LOCC02-002,2025-05-22 16:00:00+00:00,ZONE-C,7.28,1.52,192.6,7.85,16.15,348.88,normal,0,0
SNS-LOCA01-001,2025-05-22 16:15:00+00:00,ZONE-A,7.22,0.65,229.26,8.21,18.8,340.15,normal,0,0
SNS-LOCA02-002,2025-05-22 16:15:00+00:00,ZONE-A,7.21,1.6,244.57,7.77,16.81,352.61,normal,0,0
SNS-LOCB01-001,2025-05-22 16:15:00+00:00,ZONE-B,7.18,0.73,215.58,8.74,16.18,346.64,normal,0,0
SNS-LOCB02-002,2025-05-22 16:15:00+00:00,ZONE-B,6.98,1.72,200.05,8.16,16.28,348.03,normal,0,0
SNS-LOCC01-001,2025-05-22 16:15:00+00:00,ZONE-C,7.08,1.48,221.71,7.98,16.38,349.03,normal,0,0
SNS-LOCC02-002,2025-05-22 16:15:00+00:00,ZONE-C,7.12,1.46,221.68,8.08,14.93,346.13,normal,0,0
SNS-LOCA01-001,2025-05-22 16:30:00+00:00,ZONE-A,7.37,1.62,226.51,7.89,17.36,349.16,normal,0,0
SNS-LOCA02-002,2025-05-22 16:30:00+00:00,ZONE-A,7.14,1.08,215.58,8.39,15.58,337.58,normal,0,0
SNS-LOCB01-001,2025-05-22 16:30:00+00:00,ZONE-B,7.3,1.45,202.6,8.58,16.61,352.51,normal,0,0
SNS-LOCB02-002,2025-05-22 16:30:00+00:00,ZONE-B,7.14,1.54,236.39,7.57,17.07,350.61,normal,0,0
SNS-LOCC01-001,2025-05-22 16:30:00+00:00,ZONE-C,7.47,2.03,223.63,7.34,13.16,353.5,normal,0,0
SNS-LOCC02-002,2025-05-22 16:30:00+00:00,ZONE-C,7.23,1.62,238.12,8.48,16.06,339.37,normal,0,0
SNS-LOCA01-001,2025-05-22 16:45:00+00:00,ZONE-A,7.31,1.36,223.03,7.85,17.08,344.41,normal,0,0
SNS-LOCA02-002,2025-05-22 16:45:00+00:00,ZONE-A,7.0,1.33,225.17,7.78,14.28,352.02,normal,0,0
SNS-LOCB01-001,2025-05-22 16:45:00+00:00,ZONE-B,7.35,0.99,244.55,7.11,14.69,350.08,normal,0,0
SNS-LOCB02-002,2025-05-22 16:45:00+00:00,ZONE-B,7.18,2.06,223.61,7.69,14.96,335.13,normal,0,0
SNS-LOCC01-001,2025-05-22 16:45:00+00:00,ZONE-C,7.45,1.09,231.49,8.17,16.19,344.77,normal,0,0
SNS-LOCC02-002,2025-05-22 16:45:00+00:00,ZONE-C,7.0,1.8,165.24,8.12,16.37,346.49,normal,0,0
SNS-LOCA01-001,2025-05-22 17:00:00+00:00,ZONE-A,7.17,1.1,219.89,8.19,16.83,346.57,normal,0,0
SNS-LOCA02-002,2025-05-22 17:00:00+00:00,ZONE-A,7.19,1.25,231.17,8.42,15.54,352.79,normal,0,0
SNS-LOCB01-001,2025-05-22 17:00:00+00:00,ZONE-B,7.15,1.95,234.59,7.58,14.69,351.35,normal,0,0
SNS-LOCB02-002,2025-05-22 17:00:00+00:00,ZONE-B,7.49,1.49,235.56,7.93,17.81,349.42,normal,0,0
SNS-LOCC01-001,2025-05-22 17:00:00+00:00,ZONE-C,7.17,0.85,258.15,8.15,17.4,346.8,normal,0,0
SNS-LOCC02-002,2025-05-22 17:00:00+00:00,ZONE-C,7.18,1.12,234.48,7.98,15.86,347.33,normal,0,0
SNS-LOCA01-001,2025-05-22 17:15:00+00:00,ZONE-A,7.19,1.73,230.01,7.89,17.63,357.66,normal,0,0
SNS-LOCA02-002,2025-05-22 17:15:00+00:00,ZONE-A,7.35,1.66,172.77,7.98,17.55,349.76,normal,0,0
SNS-LOCB01-001,2025-05-22 17:15:00+00:00,ZONE-B,7.15,1.76,218.39,8.25,18.63,361.73,normal,0,0
SNS-LOCB02-002,2025-05-22 17:15:00+00:00,ZONE-B,7.31,1.92,235.48,7.78,14.1,341.16,normal,0,0
SNS-LOCC01-001,2025-05-22 17:15:00+00:00,ZONE-C,7.23,1.85,238.64,7.73,16.98,349.78,normal,0,0
SNS-LOCC02-002,2025-05-22 17:15:00+00:00,ZONE-C,6.99,1.21,221.15,8.69,16.3,357.37,normal,0,0
SNS-LOCA01-001,2025-05-22 17:30:00+00:00,ZONE-A,7.08,1.84,210.01,7.79,16.88,363.04,normal,0,0
SNS-LOCA02-002,2025-05-22 17:30:00+00:00,ZONE-A,7.5,1.72,229.35,8.18,17.81,350.57,normal,0,0
SNS-LOCB01-001,2025-05-22 17:30:00+00:00,ZONE-B,7.35,1.7,227.12,8.03,18.74,356.08,normal,0,0
SNS-LOCB02-002,2025-05-22 17:30:00+00:00,ZONE-B,7.28,1.02,197.76,7.74,17.68,352.02,normal,0,0
SNS-LOCC01-001,2025-05-22 17:30:00+00:00,ZONE-C,7.33,1.33,234.13,7.8,19.17,351.28,normal,0,0
SNS-LOCC02-002,2025-05-22 17:30:00+00:00,ZONE-C,6.92,1.22,221.69,8.32,16.34,342.5,normal,0,0
SNS-LOCA01-001,2025-05-22 17:45:00+00:00,ZONE-A,7.36,0.83,209.7,7.87,16.39,353.27,normal,0,0
SNS-LOCA02-002,2025-05-22 17:45:00+00:00,ZONE-A,7.33,1.49,211.6,8.02,15.7,348.31,normal,0,0
SNS-LOCB01-001,2025-05-22 17:45:00+00:00,ZONE-B,7.17,1.15,217.64,8.32,15.56,344.51,normal,0,0
SNS-LOCB02-002,2025-05-22 17:45:00+00:00,ZONE-B,7.4,1.47,215.91,7.74,16.59,331.87,normal,0,0
SNS-LOCC01-001,2025-05-22 17:45:00+00:00,ZONE-C,7.28,1.27,215.58,8.08,18.75,336.49,normal,0,0
SNS-LOCC02-002,2025-05-22 17:45:00+00:00,ZONE-C,7.26,1.15,231.99,8.53,16.35,351.98,normal,0,0
SNS-LOCA01-001,2025-05-22 18:00:00+00:00,ZONE-A,7.27,1.41,217.74,8.18,17.21,348.85,normal,0,0
SNS-LOCA02-002,2025-05-22 18:00:00+00:00,ZONE-A,7.28,1.84,210.67,7.04,20.94,346.9,normal,0,0
SNS-LOCB01-001,2025-05-22 18:00:00+00:00,ZONE-B,7.16,1.39,221.13,7.56,17.23,349.92,normal,0,0
SNS-LOCB02-002,2025-05-22 18:00:00+00:00,ZONE-B,7.1,1.62,214.81,8.46,18.56,357.25,normal,0,0
SNS-LOCC01-001,2025-05-22 18:00:00+00:00,ZONE-C,7.37,0.97,226.54,8.11,16.7,333.67,normal,0,0
SNS-LOCC02-002,2025-05-22 18:00:00+00:00,ZONE-C,7.31,1.68,205.16,7.91,18.36,344.38,normal,0,0
SNS-LOCA01-001,2025-05-22 18:15:00+00:00,ZONE-A,7.23,2.11,220.76,7.99,18.99,348.96,normal,0,0
SNS-LOCA02-002,2025-05-22 18:15:00+00:00,ZONE-A,7.07,1.46,226.52,7.76,16.69,350.39,normal,0,0
SNS-LOCB01-001,2025-05-22 18:15:00+00:00,ZONE-B,6.98,1.9,212.64,7.88,14.6,349.47,normal,0,0
SNS-LOCB02-002,2025-05-22 18:15:00+00:00,ZONE-B,7.18,1.14,230.99,8.34,18.27,342.58,normal,0,0
SNS-LOCC01-001,2025-05-22 18:15:00+00:00,ZONE-C,6.86,1.67,224.97,8.29,15.41,354.11,normal,0,0
SNS-LOCC02-002,2025-05-22 18:15:00+00:00,ZONE-C,6.96,1.51,226.6,7.57,16.47,356.19,normal,0,0
SNS-LOCA01-001,2025-05-22 18:30:00+00:00,ZONE-A,7.44,2.2,243.54,8.4,18.62,335.78,normal,0,0
SNS-LOCA02-002,2025-05-22 18:30:00+00:00,ZONE-A,7.1,1.66,201.69,7.62,14.37,342.42,normal,0,0
SNS-LOCB01-001,2025-05-22 18:30:00+00:00,ZONE-B,7.29,1.19,242.83,7.67,16.79,343.75,normal,0,0
SNS-LOCB02-002,2025-05-22 18:30:00+00:00,ZONE-B,7.47,1.42,224.2,7.96,16.28,334.83,normal,0,0
SNS-LOCC01-001,2025-05-22 18:30:00+00:00,ZONE-C,7.03,2.02,247.08,7.88,16.95,360.86,normal,0,0
SNS-LOCC02-002,2025-05-22 18:30:00+00:00,ZONE-C,7.17,2.06,212.79,7.35,17.02,346.21,normal,0,0
SNS-LOCA01-001,2025-05-22 18:45:00+00:00,ZONE-A,7.22,1.5,206.13,7.67,15.3,352.57,normal,0,0
SNS-LOCA02-002,2025-05-22 18:45:00+00:00,ZONE-A,7.04,1.93,207.66,8.45,17.01,353.38,normal,0,0
SNS-LOCB01-001,2025-05-22 18:45:00+00:00,ZONE-B,7.0,1.52,239.17,7.46,14.55,364.17,normal,0,0
SNS-LOCB02-002,2025-05-22 18:45:00+00:00,ZONE-B,6.93,2.22,232.9,7.57,18.76,354.25,normal,0,0
SNS-LOCC01-001,2025-05-22 18:45:00+00:00,ZONE-C,7.22,0.87,224.31,8.29,17.08,337.52,normal,0,0
SNS-LOCC02-002,2025-05-22 18:45:00+00:00,ZONE-C,7.21,1.25,223.3,7.65,16.49,372.9,normal,0,0
SNS-LOCA01-001,2025-05-22 19:00:00+00:00,ZONE-A,7.33,1.61,214.17,8.54,15.64,350.33,normal,0,0
SNS-LOCA02-002,2025-05-22 19:00:00+00:00,ZONE-A,7.54,1.86,203.08,7.9,17.08,341.77,normal,0,0
SNS-LOCB01-001,2025-05-22 19:00:00+00:00,ZONE-B,7.36,1.58,221.36,7.47,18.15,344.52,normal,0,0
SNS-LOCB02-002,2025-05-22 19:00:00+00:00,ZONE-B,7.36,0.77,200.98,8.08,18.02,343.88,normal,0,0
SNS-LOCC01-001,2025-05-22 19:00:00+00:00,ZONE-C,7.17,1.33,235.36,7.61,19.14,368.89,normal,0,0
SNS-LOCC02-002,2025-05-22 19:00:00+00:00,ZONE-C,7.37,1.65,198.98,7.8,16.99,336.67,normal,0,0
SNS-LOCA01-001,2025-05-22 19:15:00+00:00,ZONE-A,6.96,1.74,223.09,7.93,16.3,363.53,normal,0,0
SNS-LOCA02-002,2025-05-22 19:15:00+00:00,ZONE-A,7.38,1.64,262.17,8.24,15.45,344.93,normal,0,0
SNS-LOCB01-001,2025-05-22 19:15:00+00:00,ZONE-B,7.11,1.11,221.02,8.07,18.48,360.02,normal,0,0
SNS-LOCB02-002,2025-05-22 19:15:00+00:00,ZONE-B,7.08,1.87,193.16,7.56,17.79,346.94,normal,0,0
SNS-LOCC01-001,2025-05-22 19:15:00+00:00,ZONE-C,7.25,1.51,245.35,7.84,15.54,343.4,normal,0,0
SNS-LOCC02-002,2025-05-22 19:15:00+00:00,ZONE-C,7.13,1.15,199.73,7.62,17.86,341.47,normal,0,0
SNS-LOCA01-001,2025-05-22 19:30:00+00:00,ZONE-A,7.15,2.23,206.65,8.52,17.55,355.09,normal,0,0
SNS-LOCA02-002,2025-05-22 19:30:00+00:00,ZONE-A,7.21,1.46,243.23,7.97,17.18,363.85,normal,0,0
SNS-LOCB01-001,2025-05-22 19:30:00+00:00,ZONE-B,7.01,1.68,199.48,8.27,17.81,368.1,normal,0,0
SNS-LOCB02-002,2025-05-22 19:30:00+00:00,ZONE-B,7.25,1.34,215.82,7.64,17.57,347.63,normal,0,0
SNS-LOCC01-001,2025-05-22 19:30:00+00:00,ZONE-C,7.27,0.97,237.06,7.83,17.87,340.79,normal,0,0
SNS-LOCC02-002,2025-05-22 19:30:00+00:00,ZONE-C,7.15,1.0,227.62,8.24,17.88,337.65,normal,0,0
SNS-LOCA01-001,2025-05-22 19:45:00+00:00,ZONE-A,7.32,0.65,214.68,7.91,18.28,365.33,normal,0,0
SNS-LOCA02-002,2025-05-22 19:45:00+00:00,ZONE-A,7.07,1.53,221.12,8.1,17.52,356.89,normal,0,0
SNS-LOCB01-001,2025-05-22 19:45:00+00:00,ZONE-B,7.16,1.19,241.96,8.02,17.91,347.73,normal,0,0
SNS-LOCB02-002,2025-05-22 19:45:00+00:00,ZONE-B,6.85,1.46,220.49,8.66,18.05,343.68,normal,0,0
SNS-LOCC01-001,2025-05-22 19:45:00+00:00,ZONE-C,7.11,2.26,232.53,8.08,14.71,352.41,normal,0,0
SNS-LOCC02-002,2025-05-22 19:45:00+00:00,ZONE-C,7.07,1.31,223.61,8.61,16.0,336.11,normal,0,0
SNS-LOCA01-001,2025-05-22 20:00:00+00:00,ZONE-A,7.39,1.65,215.18,8.02,17.2,351.1,normal,0,0
SNS-LOCA02-002,2025-05-22 20:00:00+00:00,ZONE-A,6.89,1.49,210.32,7.6,16.22,349.08,normal,0,0
SNS-LOCB01-001,2025-05-22 20:00:00+00:00,ZONE-B,7.12,0.9,218.6,8.09,15.94,353.64,normal,0,0
SNS-LOCB02-002,2025-05-22 20:00:00+00:00,ZONE-B,7.43,0.89,225.5,8.07,17.5,352.87,normal,0,0
SNS-LOCC01-001,2025-05-22 20:00:00+00:00,ZONE-C,7.12,1.49,255.53,7.59,17.56,353.07,normal,0,0
SNS-LOCC02-002,2025-05-22 20:00:00+00:00,ZONE-C,7.16,1.61,239.81,8.53,17.26,340.08,normal,0,0
SNS-LOCA01-001,2025-05-22 20:15:00+00:00,ZONE-A,7.22,1.43,221.79,7.46,14.21,337.28,normal,0,0
SNS-LOCA02-002,2025-05-22 20:15:00+00:00,ZONE-A,7.36,1.28,213.86,7.58,16.63,348.63,normal,0,0
SNS-LOCB01-001,2025-05-22 20:15:00+00:00,ZONE-B,7.24,1.9,236.34,8.08,15.6,352.53,normal,0,0
SNS-LOCB02-002,2025-05-22 20:15:00+00:00,ZONE-B,7.16,2.53,228.65,8.09,15.92,354.79,normal,0,0
SNS-LOCC01-001,2025-05-22 20:15:00+00:00,ZONE-C,7.23,1.27,231.94,8.01,15.77,349.6,normal,0,0
SNS-LOCC02-002,2025-05-22 20:15:00+00:00,ZONE-C,7.16,1.37,219.34,7.87,16.12,349.26,normal,0,0
SNS-LOCA01-001,2025-05-22 20:30:00+00:00,ZONE-A,7.24,1.96,220.87,7.74,16.04,350.79,normal,0,0
SNS-LOCA02-002,2025-05-22 20:30:00+00:00,ZONE-A,7.34,1.79,205.41,7.58,14.79,345.84,normal,0,0
SNS-LOCB01-001,2025-05-22 20:30:00+00:00,ZONE-B,7.38,1.1,215.69,8.27,18.55,347.95,normal,0,0
SNS-LOCB02-002,2025-05-22 20:30:00+00:00,ZONE-B,6.85,1.63,215.41,7.72,16.36,342.14,normal,0,0
SNS-LOCC01-001,2025-05-22 20:30:00+00:00,ZONE-C,7.3,1.08,215.25,7.96,16.62,353.01,normal,0,0
SNS-LOCC02-002,2025-05-22 20:30:00+00:00,ZONE-C,7.4,1.39,226.25,7.68,19.26,346.57,normal,0,0
SNS-LOCA01-001,2025-05-22 20:45:00+00:00,ZONE-A,7.02,1.2,220.43,8.14,17.28,345.77,normal,0,0
SNS-LOCA02-002,2025-05-22 20:45:00+00:00,ZONE-A,7.13,1.25,241.04,7.95,18.6,333.6,normal,0,0
SNS-LOCB01-001,2025-05-22 20:45:00+00:00,ZONE-B,6.96,1.26,224.66,7.89,15.13,355.48,normal,0,0
SNS-LOCB02-002,2025-05-22 20:45:00+00:00,ZONE-B,6.94,1.55,215.05,8.8,17.07,351.71,normal,0,0
SNS-LOCC01-001,2025-05-22 20:45:00+00:00,ZONE-C,7.37,1.93,208.75,7.83,14.8,341.28,normal,0,0
SNS-LOCC02-002,2025-05-22 20:45:00+00:00,ZONE-C,6.92,1.33,226.29,8.14,16.23,357.77,normal,0,0
SNS-LOCA01-001,2025-05-22 21:00:00+00:00,ZONE-A,7.0,0.68,204.59,7.85,14.78,347.61,normal,0,0
SNS-LOCA02-002,2025-05-22 21:00:00+00:00,ZONE-A,7.07,1.17,224.78,7.55,18.02,351.41,normal,0,0
SNS-LOCB01-001,2025-05-22 21:00:00+00:00,ZONE-B,7.21,1.74,229.45,8.0,17.49,359.0,normal,0,0
SNS-LOCB02-002,2025-05-22 21:00:00+00:00,ZONE-B,7.28,1.46,228.97,7.72,16.96,355.13,normal,0,0
SNS-LOCC01-001,2025-05-22 21:00:00+00:00,ZONE-C,7.26,1.2,236.99,8.44,18.02,348.18,normal,0,0
SNS-LOCC02-002,2025-05-22 21:00:00+00:00,ZONE-C,7.41,2.06,195.28,9.18,14.71,354.04,normal,0,0
SNS-LOCA01-001,2025-05-22 21:15:00+00:00,ZONE-A,7.16,1.49,213.03,8.5,14.69,352.62,normal,0,0
SNS-LOCA02-002,2025-05-22 21:15:00+00:00,ZONE-A,7.27,1.7,237.09,8.04,18.14,341.32,normal,0,0
SNS-LOCB01-001,2025-05-22 21:15:00+00:00,ZONE-B,6.86,1.02,192.82,8.22,13.81,354.46,normal,0,0
SNS-LOCB02-002,2025-05-22 21:15:00+00:00,ZONE-B,7.08,1.44,217.04,8.45,15.42,326.16,normal,0,0
SNS-LOCC01-001,2025-05-22 21:15:00+00:00,ZONE-C,7.06,1.75,241.69,7.83,16.92,354.42,normal,0,0
SNS-LOCC02-002,2025-05-22 21:15:00+00:00,ZONE-C,7.13,0.93,211.65,7.07,14.46,340.52,normal,0,0
SNS-LOCA01-001,2025-05-22 21:30:00+00:00,ZONE-A,7.29,2.1,198.55,7.66,16.22,340.28,normal,0,0
SNS-LOCA02-002,2025-05-22 21:30:00+00:00,ZONE-A,7.22,1.4,200.0,8.71,15.36,351.73,normal,0,0
SNS-LOCB01-001,2025-05-22 21:30:00+00:00,ZONE-B,7.31,0.99,224.59,8.48,15.22,358.56,normal,0,0
SNS-LOCB02-002,2025-05-22 21:30:00+00:00,ZONE-B,7.06,0.89,240.66,8.12,17.79,339.78,normal,0,0
SNS-LOCC01-001,2025-05-22 21:30:00+00:00,ZONE-C,6.99,1.1,218.13,8.6,13.36,334.94,normal,0,0
SNS-LOCC02-002,2025-05-22 21:30:00+00:00,ZONE-C,7.0,2.14,212.17,8.01,14.85,354.35,normal,0,0
SNS-LOCA01-001,2025-05-22 21:45:00+00:00,ZONE-A,7.35,1.65,210.07,7.39,15.09,351.49,normal,0,0
SNS-LOCA02-002,2025-05-22 21:45:00+00:00,ZONE-A,7.36,1.31,214.16,7.91,15.62,354.69,normal,0,0
SNS-LOCB01-001,2025-05-22 21:45:00+00:00,ZONE-B,7.09,1.11,247.65,7.88,16.15,347.83,normal,0,0
SNS-LOCB02-002,2025-05-22 21:45:00+00:00,ZONE-B,7.14,1.11,216.41,8.38,18.61,335.71,normal,0,0
SNS-LOCC01-001,2025-05-22 21:45:00+00:00,ZONE-C,7.27,1.55,228.9,8.8,14.94,350.16,normal,0,0
SNS-LOCC02-002,2025-05-22 21:45:00+00:00,ZONE-C,7.14,1.64,230.0,8.35,16.7,352.25,normal,0,0
SNS-LOCA01-001,2025-05-22 22:00:00+00:00,ZONE-A,7.23,2.18,227.85,7.43,17.0,342.55,normal,0,0
SNS-LOCA02-002,2025-05-22 22:00:00+00:00,ZONE-A,7.38,2.08,231.82,7.78,14.82,341.43,normal,0,0
SNS-LOCB01-001,2025-05-22 22:00:00+00:00,ZONE-B,7.42,1.74,199.71,8.14,15.07,342.72,normal,0,0
SNS-LOCB02-002,2025-05-22 22:00:00+00:00,ZONE-B,7.02,1.22,206.32,8.05,15.56,340.1,normal,0,0
SNS-LOCC01-001,2025-05-22 22:00:00+00:00,ZONE-C,7.09,1.66,201.62,8.11,16.55,348.62,normal,0,0
SNS-LOCC02-002,2025-05-22 22:00:00+00:00,ZONE-C,7.16,1.63,201.1,7.89,14.97,345.24,normal,0,0
SNS-LOCA01-001,2025-05-22 22:15:00+00:00,ZONE-A,7.25,1.21,224.03,8.35,15.92,365.87,normal,0,0
SNS-LOCA02-002,2025-05-22 22:15:00+00:00,ZONE-A,7.19,1.26,211.91,8.78,16.96,355.9,normal,0,0
SNS-LOCB01-001,2025-05-22 22:15:00+00:00,ZONE-B,7.42,1.73,206.37,8.52,15.08,336.82,normal,0,0
SNS-LOCB02-002,2025-05-22 22:15:00+00:00,ZONE-B,7.18,1.74,230.73,7.91,15.1,355.93,normal,0,0
SNS-LOCC01-001,2025-05-22 22:15:00+00:00,ZONE-C,7.15,1.89,235.1,7.75,15.08,339.18,normal,0,0
SNS-LOCC02-002,2025-05-22 22:15:00+00:00,ZONE-C,7.23,1.84,208.41,7.73,15.01,342.64,normal,0,0
SNS-LOCA01-001,2025-05-22 22:30:00+00:00,ZONE-A,7.21,0.45,222.29,8.4,16.03,356.49,normal,0,0
SNS-LOCA02-002,2025-05-22 22:30:00+00:00,ZONE-A,7.01,1.24,224.15,7.71,12.72,352.09,normal,0,0
SNS-LOCB01-001,2025-05-22 22:30:00+00:00,ZONE-B,7.03,1.84,211.39,7.61,16.34,350.22,normal,0,0
SNS-LOCB02-002,2025-05-22 22:30:00+00:00,ZONE-B,7.32,1.45,220.88,8.02,15.45,357.13,normal,0,0
SNS-LOCC01-001,2025-05-22 22:30:00+00:00,ZONE-C,7.05,1.47,221.29,8.09,16.84,356.55,normal,0,0
SNS-LOCC02-002,2025-05-22 22:30:00+00:00,ZONE-C,7.17,1.05,179.58,7.55,16.55,364.0,normal,0,0
SNS-LOCA01-001,2025-05-22 22:45:00+00:00,ZONE-A,6.99,1.74,247.51,8.6,14.94,354.24,normal,0,0
SNS-LOCA02-002,2025-05-22 22:45:00+00:00,ZONE-A,7.26,2.02,245.04,8.46,17.45,352.71,normal,0,0
SNS-LOCB01-001,2025-05-22 22:45:00+00:00,ZONE-B,7.42,2.42,232.65,8.16,15.42,369.16,normal,0,0
SNS-LOCB02-002,2025-05-22 22:45:00+00:00,ZONE-B,7.23,1.92,238.19,8.12,15.49,347.55,normal,0,0
SNS-LOCC01-001,2025-05-22 22:45:00+00:00,ZONE-C,7.05,1.73,228.12,7.6,14.7,352.38,normal,0,0
SNS-LOCC02-002,2025-05-22 22:45:00+00:00,ZONE-C,7.2,1.37,229.1,8.5,16.36,343.94,normal,0,0
SNS-LOCA01-001,2025-05-22 23:00:00+00:00,ZONE-A,7.23,1.36,191.79,7.05,15.88,348.82,normal,0,0
SNS-LOCA02-002,2025-05-22 23:00:00+00:00,ZONE-A,7.48,1.21,208.79,7.93,14.1,347.49,normal,0,0
SNS-LOCB01-001,2025-05-22 23:00:00+00:00,ZONE-B,7.09,1.18,200.27,7.45,14.12,338.33,normal,0,0
SNS-LOCB02-002,2025-05-22 23:00:00+00:00,ZONE-B,7.08,1.56,200.66,8.52,14.69,346.46,normal,0,0
SNS-LOCC01-001,2025-05-22 23:00:00+00:00,ZONE-C,7.16,1.87,213.45,8.45,14.59,348.21,normal,0,0
SNS-LOCC02-002,2025-05-22 23:00:00+00:00,ZONE-C,6.85,2.37,231.93,7.88,14.62,355.91,normal,0,0
SNS-LOCA01-001,2025-05-22 23:15:00+00:00,ZONE-A,7.08,1.76,218.42,8.19,15.29,333.72,normal,0,0
SNS-LOCA02-002,2025-05-22 23:15:00+00:00,ZONE-A,7.16,2.04,201.46,8.65,13.35,351.7,normal,0,0
SNS-LOCB01-001,2025-05-22 23:15:00+00:00,ZONE-B,7.21,2.24,199.76,8.28,14.97,338.51,normal,0,0
SNS-LOCB02-002,2025-05-22 23:15:00+00:00,ZONE-B,7.19,1.54,209.23,8.45,14.74,354.82,normal,0,0
SNS-LOCC01-001,2025-05-22 23:15:00+00:00,ZONE-C,7.44,1.46,213.34,8.38,14.45,345.92,normal,0,0
SNS-LOCC02-002,2025-05-22 23:15:00+00:00,ZONE-C,7.23,2.06,233.83,7.81,15.22,349.22,normal,0,0
SNS-LOCA01-001,2025-05-22 23:30:00+00:00,ZONE-A,7.16,0.95,192.67,7.51,13.75,354.94,normal,0,0
SNS-LOCA02-002,2025-05-22 23:30:00+00:00,ZONE-A,7.24,1.26,218.06,8.1,14.15,334.11,normal,0,0
SNS-LOCB01-001,2025-05-22 23:30:00+00:00,ZONE-B,7.06,1.58,207.46,8.72,14.69,337.99,normal,0,0
SNS-LOCB02-002,2025-05-22 23:30:00+00:00,ZONE-B,7.23,0.85,232.54,8.73,16.52,340.1,normal,0,0
SNS-LOCC01-001,2025-05-22 23:30:00+00:00,ZONE-C,7.37,1.54,220.74,7.85,14.09,339.02,normal,0,0
SNS-LOCC02-002,2025-05-22 23:30:00+00:00,ZONE-C,7.25,1.4,225.67,8.12,12.5,347.31,normal,0,0
SNS-LOCA01-001,2025-05-22 23:45:00+00:00,ZONE-A,7.46,1.34,201.24,7.61,15.54,354.34,normal,0,0
SNS-LOCA02-002,2025-05-22 23:45:00+00:00,ZONE-A,7.03,1.5,217.34,8.38,12.22,339.27,normal,0,0
SNS-LOCB01-001,2025-05-22 23:45:00+00:00,ZONE-B,7.02,1.92,180.83,7.67,13.99,334.66,normal,0,0
SNS-LOCB02-002,2025-05-22 23:45:00+00:00,ZONE-B,6.93,1.08,211.11,7.56,13.33,349.23,normal,0,0
SNS-LOCC01-001,2025-05-22 23:45:00+00:00,ZONE-C,7.21,1.15,206.85,8.62,15.38,344.22,normal,0,0
SNS-LOCC02-002,2025-05-22 23:45:00+00:00,ZONE-C,7.1,1.62,255.0,8.27,14.41,345.26,normal,0,0
SNS-LOCA01-001,2025-05-23 00:00:00+00:00,ZONE-A,7.03,1.2,204.9,8.81,13.1,347.42,normal,0,0
SNS-LOCA02-002,2025-05-23 00:00:00+00:00,ZONE-A,7.36,1.04,237.8,8.96,13.42,341.65,normal,0,0
SNS-LOCB01-001,2025-05-23 00:00:00+00:00,ZONE-B,7.01,0.86,216.93,8.21,12.75,345.63,normal,0,0
SNS-LOCB02-002,2025-05-23 00:00:00+00:00,ZONE-B,7.2,1.67,231.08,8.12,13.91,358.61,normal,0,0
SNS-LOCC01-001,2025-05-23 00:00:00+00:00,ZONE-C,7.38,1.81,241.19,8.35,12.46,354.65,normal,0,0
SNS-LOCC02-002,2025-05-23 00:00:00+00:00,ZONE-C,7.04,1.26,245.01,8.18,12.04,359.16,normal,0,0
SNS-LOCA01-001,2025-05-23 00:15:00+00:00,ZONE-A,7.41,1.36,217.62,8.26,13.86,364.01,normal,0,0
SNS-LOCA02-002,2025-05-23 00:15:00+00:00,ZONE-A,7.23,1.26,211.06,7.59,12.12,365.72,normal,0,0
SNS-LOCB01-001,2025-05-23 00:15:00+00:00,ZONE-B,7.32,1.94,239.66,8.33,12.26,362.61,normal,0,0
SNS-LOCB02-002,2025-05-23 00:15:00+00:00,ZONE-B,7.15,1.45,209.05,7.87,12.33,352.95,normal,0,0
SNS-LOCC01-001,2025-05-23 00:15:00+00:00,ZONE-C,7.14,1.54,211.69,7.64,13.2,321.59,normal,0,0
SNS-LOCC02-002,2025-05-23 00:15:00+00:00,ZONE-C,7.14,0.86,200.75,7.6,13.34,355.42,normal,0,0
SNS-LOCA01-001,2025-05-23 00:30:00+00:00,ZONE-A,7.03,1.7,210.22,8.29,11.94,353.01,normal,0,0
SNS-LOCA02-002,2025-05-23 00:30:00+00:00,ZONE-A,7.07,1.23,210.73,8.54,13.25,344.53,normal,0,0
SNS-LOCB01-001,2025-05-23 00:30:00+00:00,ZONE-B,7.27,1.54,217.46,7.86,12.99,352.21,normal,0,0
SNS-LOCB02-002,2025-05-23 00:30:00+00:00,ZONE-B,7.44,1.66,201.09,7.83,12.54,347.72,normal,0,0
SNS-LOCC01-001,2025-05-23 00:30:00+00:00,ZONE-C,7.27,1.26,219.62,8.28,13.01,338.57,normal,0,0
SNS-LOCC02-002,2025-05-23 00:30:00+00:00,ZONE-C,7.31,1.42,217.08,7.87,12.41,356.76,normal,0,0
SNS-LOCA01-001,2025-05-23 00:45:00+00:00,ZONE-A,7.25,1.85,214.7,8.37,13.05,351.37,normal,0,0
SNS-LOCA02-002,2025-05-23 00:45:00+00:00,ZONE-A,7.26,1.95,213.28,8.3,11.27,357.39,normal,0,0
SNS-LOCB01-001,2025-05-23 00:45:00+00:00,ZONE-B,7.24,1.38,227.69,8.14,11.82,342.82,normal,0,0
